Scroll of the Masters||{2}
Scrounge|B|{2}{B}
Scrounger of Souls|B|{4}{B}
Scrounging Bandar|G|{1}{G}
Scrubland|B,W|
Scryb Ranger|G|{1}{G}
Scryb Sprites|G|{G}
Scrying Glass||{2}
Scrying Sheets||
Sculpting Steel||{3}
Sculptor of Winter|G|{1}{G}
Scute Mob|G|{G}
Scute Swarm|G|{2}{G}
Scuttlegator|G,U|{4}{G/U}{G/U}
Scuttlemutt||{3}
Scuttling Death|B|{4}{B}
Scuttling Doom Engine||{6}
Scuttling Sliver|U|{2}{U}
Scuzzback Marauders|G,R|{4}{R/G}
Scuzzback Scrapper|G,R|{R/G}
Scythe Leopard|G|{G}
Scythe Specter|B|{4}{B}{B}
Scythe Tiger|G|{G}
Scythe of the Wretched||{2}
Scytheclaw||{5}
Sea Drake|U|{2}{U}
Sea Eagle|U|{1}{U}
Sea Gate Banneret|W|{W}
Sea Gate Colossus||{7}
Sea Gate Loremaster|U|{4}{U}
Sea Gate Oracle|U|{2}{U}
Sea Gate Restoration // Sea Gate, Reborn|U|
Sea Gate Stormcaller|U|{1}{U}
Sea Gate Wreckage||
Sea God's Revenge|U|{5}{U}
Sea God's Scorn|U|{4}{U}{U}
Sea Kings' Blessing|U|{U}
Sea Legs|U|{U}
Sea Monster|U|{4}{U}{U}
Sea Scryer|U|{1}{U}
Sea Serpent|U|{5}{U}
Sea Snidd|U|{4}{U}
Sea Spirit|U|{4}{U}
Sea Sprite|U|{1}{U}
Sea Troll|U|{2}{U}
Sea of Clouds|U,W|
Sea of Sand||
Sea's Claim|U|{U}
Sea-Dasher Octopus|U|{1}{U}{U}
Seachrome Coast|U,W|
Seacoast Drake|U|{1}{U}
Seafarer's Quay||
Seafloor Debris|U|
Seafloor Oracle|U|{2}{U}{U}
Seafloor Stalker|U|{2}{U}
Seagraf Skaab|U|{1}{U}
Seahunter|U|{2}{U}{U}
Seal Away|W|{1}{W}
Seal of Cleansing|W|{1}{W}
Seal of Doom|B|{2}{B}
Seal of Fire|R|{R}
Seal of Primordium|G|{1}{G}
Seal of Removal|U|{U}
Seal of Strength|G|{G}
Seal of the Guildpact||{5}
Sealed Fate|B,U|{X}{U}{B}
Sealock Monster|U|{3}{U}{U}
Search Warrant|U,W|{W}{U}
Search for Azcanta // Azcanta, the Sunken Ruin|U|
Search for Survivors|R|{2}{R}
Search for Tomorrow|G|{2}{G}
Search the City|U|{4}{U}
Searchlight Geist|B|{2}{B}
Searing Barrage|R|{4}{R}
Searing Blaze|R|{R}{R}
Searing Blood|R|{R}{R}
Searing Flesh|R|{6}{R}
Searing Light|W|{W}
Searing Meditation|R,W|{1}{R}{W}
Searing Rays|R|{2}{R}
Searing Spear|R|{1}{R}
Searing Spear Askari|R|{2}{R}
Searing Touch|R|{R}
Searing Wind|R|{8}{R}
Seascape Aerialist|U|{4}{U}
Seashell Cameo|U,W|{3}
Seaside Citadel|G,U,W|
Seaside Haven|U,W|
Seasinger|U|{1}{U}{U}
Season of Growth|G|{1}{G}
Season of the Witch|B|{B}{B}{B}
Season's Beatings|R|{R}{R}{R}{R}
Seasoned Hallowblade|W|{1}{W}
Seasoned Marshal|W|{2}{W}{W}
Seasoned Pyromancer|R|{1}{R}{R}
Seasoned Tactician|W|{2}{W}
Seasoned Weaponsmith|R|{2}{R}
Seasons Past|G|{4}{G}{G}
Seat of the Synod|U|
Secluded Glen|B,U|
Secluded Steppe|W|
Second Chance|U|{2}{U}
Second Guess|U|{1}{U}
Second Harvest|G|{2}{G}{G}
Second Sight|U|{2}{U}
Second Sunrise|W|{1}{W}{W}
Second Thoughts|W|{4}{W}
Second Wind|U|{2}{U}
Secret Base||
Secret Plans|G,U|{G}{U}
Secret Salvage|B|{3}{B}{B}
Secret Summoning||
Secretkeeper|U|{3}{U}
Secrets of Paradise||
Secrets of the Dead|U|{2}{U}
Secrets of the Golden City|U|{1}{U}{U}
Secure the Scene|W|{4}{W}
Secure the Wastes|W|{X}{W}
Security Blockade|W|{2}{W}
Security Detail|W|{3}{W}
Sedge Scorpion|G|{G}
Sedge Sliver|B,R|{2}{R}
Sedge Troll|B,R|{2}{R}
Sedraxis Alchemist|B|{2}{B}
Sedraxis Specter|B,R,U|{U}{B}{R}
Sedris, the Traitor King|B,R,U|{3}{U}{B}{R}
See Beyond|U|{1}{U}
See Red|R|{1}{R}
See the Truth|U|{1}{U}
See the Unwritten|G|{4}{G}{G}
Seed Guardian|G|{2}{G}{G}
Seed Spark|G,W|{3}{W}
Seed the Land|G|{2}{G}{G}
Seedborn Muse|G|{3}{G}{G}
Seedcradle Witch|G,W|{G/W}
Seedguide Ash|G|{4}{G}
Seedling Charm|G|{G}
Seeds of Innocence|G|{1}{G}{G}
Seeds of Renewal|G|{6}{G}
Seeds of Strength|G,W|{G}{W}
Seedtime|G|{1}{G}
Seek Bolas's Counsel|B,R,U|{U}{B}{R}
Seek the Horizon|G|{3}{G}
Seek the Wilds|G|{1}{G}
Seeker|W|{2}{W}{W}
Seeker of Insight|U|{1}{U}
Seeker of Skybreak|G|{1}{G}
Seeker of the Way|W|{1}{W}
Seekers' Squire|B|{1}{B}
Seer of the Last Tomorrow|U|{2}{U}
Seer's Lantern||{3}
Seer's Sundial||{4}
Seer's Vision|B,U|{2}{U}{B}
Seething Anger|R|{R}
Seething Pathblazer|R|{2}{R}
Seething Song|R|{2}{R}
Segmented Krotiq|G|{5}{G}
Segmented Wurm|G,R|{3}{R}{G}
Segovian Angel|W|{W}
Segovian Leviathan|U|{4}{U}
Seht's Tiger|W|{2}{W}{W}
Seismic Assault|R|{R}{R}{R}
Seismic Elemental|R|{3}{R}{R}
Seismic Mage|R|{3}{R}
Seismic Rupture|R|{2}{R}
Seismic Shift|R|{3}{R}
Seismic Shudder|R|{1}{R}
Seismic Spike|R|{2}{R}{R}
Seismic Stomp|R|{1}{R}
Seismic Strike|R|{2}{R}
Seizan, Perverter of Truth|B|{3}{B}{B}
Seize the Day|R|{3}{R}
Seize the Initiative|W|{W}
Seize the Soul|B|{2}{B}{B}
Seize the Spoils|R|{2}{R}
Seizures|B|{1}{B}
Sejiri Merfolk|U|{1}{U}
Sejiri Refuge|U,W|
Sejiri Shelter // Sejiri Glacier|W|{1}{W}
Sejiri Steppe|W|
Sek'Kuar, Deathkeeper|B,G,R|{2}{B}{R}{G}
Sekki, Seasons' Guide|G|{5}{G}{G}{G}
Select for Inspection|U|{U}
Selective Adaptation|G|{4}{G}{G}
Selective Memory|U|{3}{U}
Selective Snare|U|{X}{U}
Selenia||
Selenia, Dark Angel|B,W|{3}{W}{B}
Selesnya Charm|G,W|{G}{W}
Selesnya Cluestone|G,W|{3}
Selesnya Eulogist|G|{2}{G}
Selesnya Evangel|G,W|{G}{W}
Selesnya Guildgate|G,W|
Selesnya Guildmage|G,W|{G/W}{G/W}
Selesnya Keyrune|G,W|{3}
Selesnya Locket|G,W|{3}
Selesnya Loft Gardens||
Selesnya Sagittars|G,W|{3}{G}{W}
Selesnya Sanctuary|G,W|
Selesnya Sentry|G,W|{2}{W}
Selesnya Signet|G,W|{2}
Self-Assembler||{5}
Self-Inflicted Wound|B|{1}{B}
Selfie Preservation|G|{1}{G}
Selfless Cathar|W|{W}
Selfless Exorcist|W|{3}{W}{W}
Selfless Savior|W|{W}
Selfless Spirit|W|{1}{W}
Selfless Squire|W|{3}{W}
Selhoff Occultist|U|{2}{U}
Selkie Hedge-Mage|G,U|{2}{G/U}
Sell-Sword Brute|R|{1}{R}
Seller of Songbirds|W|{2}{W}
Selvala's Charge|G|{4}{G}
Selvala's Enforcer|G|{3}{G}
Selvala's Stampede|G|{4}{G}{G}
Selvala, Explorer Returned|G,W|{1}{G}{W}
Selvala, Heart of the Wilds|G|{1}{G}{G}
Semblance Anvil||{3}
Sen Triplets|B,U,W|{2}{W}{U}{B}
Senate Courier|U,W|{2}{U}
Senate Griffin|U,W|{2}{W/U}{W/U}
Senate Guildmage|U,W|{W}{U}
Send to Sleep|U|{1}{U}
Sengir Autocrat|B|{3}{B}
Sengir Bats|B|{1}{B}{B}
Sengir Nosferatu|B|{3}{B}{B}
Sengir Vampire|B|{3}{B}{B}
Sengir, the Dark Baron|B|{4}{B}{B}
Sensation Gorger|R|{1}{R}{R}
Sensei Golden-Tail|W|{1}{W}
Sensei's Divining Top||{1}
Senseless Rage|R|{1}{R}
Sensor Splicer|W|{4}{W}
Sensory Deprivation|U|{U}
Sentinel||{4}
Sentinel Dispatch||
Sentinel Sliver|W|{1}{W}
Sentinel Spider|G|{3}{G}{G}
Sentinel Totem||{1}
Sentinel Tower||{4}
Sentinel of the Eternal Watch|W|{5}{W}
Sentinel of the Pearl Trident|U|{4}{U}
Sentinel's Eyes|W|{W}
Sentinel's Mark|W|{1}{W}
Sentinels of Glen Elendra|U|{3}{U}
Sentry Oak|W|{4}{W}
Sentry of the Underworld|B,W|{3}{W}{B}
Separatist Voidmage|U|{3}{U}
Sephara, Sky's Blade|W|{4}{W}{W}{W}
Septic Rats|B|{1}{B}{B}
Sepulchral Primordial|B|{5}{B}{B}
Sequestered Stash||
Seraph|W|{6}{W}
Seraph Sanctuary||
Seraph of Dawn|W|{2}{W}{W}
Seraph of the Masses|W|{5}{W}{W}
Seraph of the Scales|B,W|{2}{W}{B}
Seraph of the Suns|W|{5}{W}{W}
Seraph of the Sword|W|{3}{W}
Seraphic Greatsword|W|{1}{W}
Serendib Djinn|U|{2}{U}{U}
Serendib Efreet|U|{2}{U}
Serendib Sorcerer|U|{1}{U}{U}
Serene Heart|G|{1}{G}
Serene Master|W|{1}{W}
Serene Offering|W|{1}{W}
Serene Remembrance|G|{G}
Serene Steward|W|{1}{W}
Serene Sunset|G|{X}{G}
Serenity|W|{1}{W}
Sergeant-at-Arms|W|{2}{W}
Serpent Assassin|B|{3}{B}{B}
Serpent Generator||{6}
Serpent Skin|G|{2}{G}
Serpent Warrior|B|{2}{B}
Serpent of Yawning Depths|U|{4}{U}{U}
Serpent of the Endless Sea|U|{4}{U}
Serpent's Gift|G|{2}{G}
Serpentine|G|
Serpentine Basilisk|G|{2}{G}{G}
Serpentine Kavu|G,R|{4}{G}
Serpentine Spike|R|{5}{R}{R}
Serra||
Serra Advocate|W|{3}{W}
Serra Angel|W|{3}{W}{W}
Serra Angel Avatar||
Serra Ascendant|W|{W}
Serra Avatar|W|{4}{W}{W}{W}
Serra Avenger|W|{W}{W}
Serra Aviary|W|{3}{W}
Serra Bestiary|W|{W}{W}
Serra Disciple|W|{1}{W}
Serra Inquisitors|W|{4}{W}
Serra Paladin|W|{2}{W}{W}
Serra Sphinx|U|{3}{U}{U}
Serra Zealot|W|{W}
Serra the Benevolent|W|{2}{W}{W}
Serra's Blessing|W|{1}{W}
Serra's Boon|W|{2}{W}
Serra's Embrace|W|{2}{W}{W}
Serra's Guardian|W|{4}{W}{W}
Serra's Hymn|W|{W}
Serra's Liturgy|W|{2}{W}{W}
Serra's Sanctum|W|
Serrated Arrows||{4}
Serrated Biskelion||{3}
Serrated Scorpion|B|{B}
Serum Powder||{3}
Serum Raker|U|{2}{U}{U}
Serum Tank||{3}
Serum Visions|U|{U}
Servant of Nefarox|B|{2}{B}
Servant of Tymaret|B|{2}{B}
Servant of Volrath|B|{2}{B}
Servant of the Conduit|G|{1}{G}
Servant of the Scale|G|{G}
Servo Exhibition|W|{1}{W}
Servo Schematic||{2}
Seshiro the Anointed|G|{4}{G}{G}
Seshiro the Anointed Avatar||
Set Adrift|U|{5}{U}
Setessan Battle Priest|W|{1}{W}
Setessan Champion|G|{2}{G}
Setessan Griffin|G,W|{4}{W}
Setessan Oathsworn|G|{1}{G}{G}
Setessan Petitioner|G|{1}{G}{G}
Setessan Skirmisher|G|{1}{G}
Setessan Starbreaker|G|{3}{G}
Setessan Tactics|G|{1}{G}
Setessan Training|G|{1}{G}
Sethron, Hurloon General|B,R|{3}{R}{R}
Seton's Desire|G|{2}{G}
Seton's Scout|G|{1}{G}
Seton, Krosan Protector|G|{G}{G}{G}
Settle Beyond Reality|W|{4}{W}
Settle the Score|B|{2}{B}{B}
Settle the Wreckage|W|{2}{W}{W}
Seven Dwarves|R|{1}{R}
Sever Soul|B|{3}{B}{B}
Sever the Bloodline|B|{3}{B}
Severed Legion|B|{1}{B}{B}
Severed Strands|B|{1}{B}
Sevinne's Reclamation|W|{2}{W}
Sevinne, the Chronoclasm|R,U,W|{2}{U}{R}{W}
Sewer Nemesis|B|{3}{B}
Sewer Rats|B|{B}
Sewer Shambler|B|{2}{B}
Sewerdreg|B|{3}{B}{B}
Sewers of Estark|B|{2}{B}{B}
Sewn-Eye Drake|B,R,U|{2}{U/R}{B}
Sex Appeal|W|{W}
Shabraz, the Skyshark|U,W|{3}{W}{U}
Shacklegeist|U|{1}{U}
Shackles|W|{2}{W}
Shade of Trokair|W|{3}{W}
Shade's Breath|B|{1}{B}
Shade's Form|B|{1}{B}{B}
Shadow Alley Denizen|B|{B}
Shadow Glider|W|{2}{W}
Shadow Guildmage|B,R,U|{B}
Shadow Lance|B,W|{W}
Shadow Rider|B|{2}{B}{B}
Shadow Rift|U|{U}
Shadow Slice|B|{4}{B}
Shadow Sliver|U|{2}{U}
Shadow Stinger|B|{2}{B}
Shadow of Doubt|B,U|{U/B}{U/B}
Shadow of the Grave|B|{1}{B}
Shadowbane|W|{1}{W}
Shadowblood Egg|B,R|{1}
Shadowblood Ridge|B,R|
Shadowborn Apostle|B|{B}
Shadowborn Demon|B|{3}{B}{B}
Shadowcloak Vampire|B|{4}{B}
Shadowed Caravel||{2}
Shadowfeed|B|{B}
Shadowmage Infiltrator|B,U|{1}{U}{B}
Shadows of the Past|B|{1}{B}
Shadows' Verdict|B|{3}{B}{B}
Shadowspear||{1}
Shadowstorm|R|{R}
Shadowstorm Vizier|B,U|{U}{B}
Shaggy Camel|W|{3}{W}
Shah of Naar Isle|R|{3}{R}
Shahrazad|W|{W}{W}
Shake the Foundations|R|{2}{R}
Shalai, Voice of Plenty|G,W|{3}{W}
Shaleskin Bruiser|R|{6}{R}
Shaleskin Plower|R|{3}{R}
Shallow Grave|B|{1}{B}
Shaman en-Kor|W|{1}{W}
Shaman of Forgotten Ways|G|{2}{G}
Shaman of Spring|G|{3}{G}
Shaman of the Great Hunt|G,R,U|{3}{R}
Shaman of the Pack|B,G|{1}{B}{G}
Shaman's Trance|R|{2}{R}
Shamanic Revelation|G|{3}{G}{G}
Shamble Back|B|{B}
Shambleshark|G,U|{G}{U}
Shambling Attendants|B|{7}{B}
Shambling Ghoul|B|{1}{B}
Shambling Goblin|B|{B}
Shambling Remains|B,R|{1}{B}{R}
Shambling Shell|B,G|{1}{B}{G}
Shambling Strider|G,R|{4}{G}{G}
Shambling Suit||{3}
Shambling Swarm|B|{1}{B}{B}{B}
Shambling Vent|B,W|
Shanna, Sisay's Legacy|G,W|{G}{W}
Shanodin Dryads|G|{G}
Shape Anew|U|{3}{U}
Shape Stealer|U|{U}{U}
Shape of the Wiitigo|G|{3}{G}{G}{G}
Shape the Sands|G|{G}
Shaper Apprentice|U|{1}{U}
Shaper Guildmage|B,U,W|{U}
Shaper Parasite|U|{1}{U}{U}
Shapers of Nature|G,U|{1}{G}{U}
Shapers' Sanctuary|G|{G}
Shapesharer|U|{1}{U}
Shapeshifter||{6}
Shapeshifter's Marrow|U|{2}{U}{U}
Shard Convergence|G|{3}{G}
Shard Phoenix|R|{4}{R}
Shard Volley|R|{R}
Shard of Broken Glass||{1}
Sharding Sphinx|U|{4}{U}{U}
Shardless Agent|G,U|{1}{G}{U}
Shared Animosity|R|{2}{R}
Shared Discovery|U|{U}
Shared Fate|U|{4}{U}
Shared Summons|G|{3}{G}{G}
Shared Trauma|B|{B}
Shared Triumph|W|{1}{W}
Shark Typhoon|U|{5}{U}
Sharktocrab|G,U|{2}{G}{U}
Sharpened Pitchfork||{2}
Sharuum the Hegemon|B,U,W|{3}{W}{U}{B}
Shatter|R|{1}{R}
Shatter Assumptions|B|{1}{B}{B}
Shatter the Sky|W|{2}{W}{W}
Shattered Angel|W|{3}{W}{W}
Shattered Crypt|B|{X}{B}{B}
Shattered Dreams|B|{B}
Shattered Perception|R|{2}{R}
Shattergang Brothers|B,G,R|{1}{B}{R}{G}
Shattering Blow|R,W|{1}{R/W}
Shattering Pulse|R|{1}{R}
Shattering Spree|R|{R}
Shatterskull Charger|R|{1}{R}{R}
Shatterskull Giant|R|{2}{R}{R}
Shatterskull Minotaur|R|{4}{R}{R}
Shatterskull Recruit|R|{3}{R}{R}
Shatterskull Smashing // Shatterskull, the Hammer Pass|R|
Shatterstorm|R|{2}{R}{R}
Shauku's Minion|B,R|{1}{B}{R}
Shauku, Endbringer|B|{5}{B}{B}
Shed Weakness|G|{G}
Sheer Drop|W|{2}{W}
Shefet Dunes|W|
Shefet Monitor|G|{5}{G}
Shelkin Brownie|G|{1}{G}
Shell Shield|U|{U}
Shell Skulkin||{4}
Shell of the Last Kappa||{3}
Shelldock Isle|U|
Shellephant|G|{1}{G}{G}
Shelter|W|{1}{W}
Sheltered Aerie|G|{2}{G}
Sheltered Thicket|G,R|
Sheltered Valley||
Sheltering Ancient|G|{1}{G}
Sheltering Light|W|{W}
Sheltering Prayers|W|{W}
Sheltering Word|G|{1}{G}
Shenanigans|R|{1}{R}
Sheoldred, Whispering One|B|{5}{B}{B}
Shepherd of Heroes|W|{4}{W}
Shepherd of Rot|B|{1}{B}
Shepherd of the Flock // Usher to Safety|W|{1}{W}
Shepherd of the Lost|W|{4}{W}
Shichifukujin Dragon|R|{6}{R}{R}{R}
Shield Bearer|W|{1}{W}
Shield Dancer|W|{2}{W}
Shield Mare|W|{1}{W}{W}
Shield Mate|W|{W}
Shield Sphere||{0}
Shield Wall|W|{1}{W}
Shield of Duty and Reason|W|{W}
Shield of Kaldra||{4}
Shield of the Ages||{2}
Shield of the Avatar||{1}
Shield of the Oversoul|G,W|{2}{G/W}
Shield of the Realm||{2}
Shield of the Righteous|U,W|{W}{U}
Shielded Aether Thief|U|{1}{U}
Shielded Passage|W|{W}
Shielded by Faith|W|{1}{W}{W}
Shieldhide Dragon|W|{5}{W}
Shielding Plax|G,U|{2}{G/U}
Shieldmage Advocate|W|{2}{W}
Shieldmage Elder|W|{5}{W}
Shieldmate's Blessing|W|{W}
Shields of Velis Vel|W|{W}
Shifting Borders|U|{3}{U}
Shifting Ceratops|G|{2}{G}{G}
Shifting Loyalties|U|{5}{U}
Shifting Shadow|R|{2}{R}
Shifting Sky|U|{2}{U}
Shifting Sliver|U|{3}{U}
Shifting Wall||{X}
Shifty Doppelganger|U|{2}{U}
Shimatsu the Bloodcloaked|R|{3}{R}
Shimian Night Stalker|B|{3}{B}{B}
Shimian Specter|B|{2}{B}{B}
Shimmer|U|{2}{U}{U}
Shimmer Dragon|U|{4}{U}{U}
Shimmer Myr||{3}
Shimmer of Possibility|U|{1}{U}
Shimmering Barrier|W|{1}{W}
Shimmering Efreet|U|{2}{U}
Shimmering Glasskite|U|{3}{U}
Shimmering Grotto||
Shimmering Mirage|U|{1}{U}
Shimmering Wings|U|{U}
Shimmerscale Drake|U|{4}{U}
Shimmerwing Chimera|U|{3}{U}
Shinechaser|U,W|{1}{W}{U}
Shinen of Fear's Chill|B|{4}{B}
Shinen of Flight's Wings|U|{4}{U}
Shinen of Fury's Fire|R|{2}{R}
Shinen of Life's Roar|G|{1}{G}
Shinen of Stars' Light|W|{2}{W}
Shinewend|W|{1}{W}
Shining Aerosaur|W|{4}{W}
Shining Armor|W|{1}{W}
Shining Shoal|W|{X}{W}{W}
Shinka Gatekeeper|R|{2}{R}
Shinka, the Bloodsoaked Keep|R|
Shiny Impetus|R|{2}{R}
Shipbreaker Kraken|U|{4}{U}{U}
Shipwreck Dowser|U|{3}{U}{U}
Shipwreck Looter|U|{1}{U}
Shipwreck Moray|U|{3}{U}
Shipwreck Singer|B,U|{U}{B}
Shirei, Shizo's Caretaker|B|{4}{B}
Shisato, Whispering Hunter|G|{3}{G}
Shiv|R|
Shiv's Embrace|R|{2}{R}{R}
Shivan Dragon|R|{4}{R}{R}
Shivan Emissary|B,R|{2}{R}
Shivan Fire|R|{R}
Shivan Gorge|R|
Shivan Harvest|R|{1}{R}
Shivan Hellkite|R|{5}{R}{R}
Shivan Meteor|R|{3}{R}{R}
Shivan Oasis|G,R|
Shivan Phoenix|R|{4}{R}{R}
Shivan Raptor|R|{2}{R}
Shivan Reef|R,U|
Shivan Sand-Mage|R|{2}{R}{R}
Shivan Wumpus|R|{3}{R}
Shivan Wurm|G,R|{3}{R}{G}
Shivan Zombie|B,R|{B}{R}
Shizo, Death's Storehouse|B|
Shizuko, Caller of Autumn|G|{1}{G}{G}
Shoal Kraken|U|{4}{U}
Shoal Serpent|U|{5}{U}
Shock|R|{R}
Shock Troops|R|{3}{R}
Shocker|R|{1}{R}
Shockmaw Dragon|R|{4}{R}{R}
Shoe Tree|G|{4}{G}
Shore Keeper|U|{U}
Shore Snapper|B,U|{2}{B}
Shorecomber Crab|U|{U}
Shorecrasher Elemental|U|{U}{U}{U}
Shorecrasher Mimic|G,U|{1}{G/U}
Shoreline Raider|U|{2}{U}
Shoreline Ranger|U|{5}{U}
Shoreline Salvager|B|{3}{B}
Short Sword||{1}
Shoulder to Shoulder|W|{2}{W}
Shoving Match|U|{2}{U}
Show and Tell|U|{2}{U}
Show of Valor|W|{1}{W}
Showdown of the Skalds|R,W|{2}{R}{W}
Shower of Coals|R|{3}{R}{R}
Shower of Sparks|R|{R}
Showstopper|B,R|{1}{B}{R}
Shrapnel Blast|R|{1}{R}
Shred Memory|B|{1}{B}
Shredded Sails|R|{1}{R}
Shredding Winds|G|{2}{G}
Shreds of Sanity|R|{2}{R}
Shrewd Hatchling|R,U|{3}{U/R}
Shrewd Negotiation|U|{4}{U}
Shriek Raptor|W|{3}{W}{W}
Shriek of Dread|B|{1}{B}
Shriekdiver|B|{2}{B}
Shriekgeist|U|{1}{U}
Shriekhorn||{1}
Shrieking Affliction|B|{B}
Shrieking Drake|U|{U}
Shrieking Grotesque|B,W|{2}{W}
Shrieking Mogg|R|{1}{R}
Shrieking Specter|B|{5}{B}
Shriekmaw|B|{4}{B}
Shrike Harpy|B|{3}{B}{B}
Shrill Howler // Howling Chorus|G|{2}{G}
Shrine Keeper|W|{W}{W}
Shrine of Boundless Growth||{3}
Shrine of Burning Rage||{2}
Shrine of Limitless Power||{3}
Shrine of Loyal Legions||{2}
Shrine of Piercing Vision||{2}
Shrine of the Forsaken Gods||
Shrink|G|{G}
Shrivel|B|{1}{B}
Shriveling Rot|B|{2}{B}{B}
Shrouded Lore|B|{B}
Shrouded Serpent|U|{4}{U}{U}{U}
Shu Cavalry|W|{2}{W}
Shu Defender|W|{2}{W}
Shu Elite Companions|W|{4}{W}
Shu Elite Infantry|W|{3}{W}
Shu Farmer|W|{1}{W}
Shu Foot Soldiers|W|{2}{W}
Shu General|W|{3}{W}
Shu Grain Caravan|W|{2}{W}
Shu Soldier-Farmers|W|{4}{W}
Shu Yun, the Silent Tempest|R,U,W|{2}{U}
Shuko||{1}
Shunt|R|{1}{R}{R}
Shuriken||{1}
Shyft|U|{4}{U}
Siani, Eye of the Storm|U|{3}{U}
Sibilant Spirit|U|{5}{U}
Sibsig Host|B|{4}{B}
Sibsig Icebreakers|B|{2}{B}
Sibsig Muckdraggers|B|{8}{B}
Sick and Tired|B|{2}{B}
Sicken|B|{B}
Sickening Dreams|B|{1}{B}
Sickening Shoal|B|{X}{B}{B}
Sickle Dancer|B|{2}{B}
Sickle Ripper|B|{1}{B}
Sickleslicer||{3}
Sidar Jabari|W|{3}{W}
Sidar Kondo||
Sidar Kondo of Jamuraa|G,W|{2}{G}{W}
Side Quest|W|{W}
Side to Side|G|{2}{G}
Sideswipe|R|{1}{R}
Sidewinder Naga|G|{2}{G}
Sidewinder Sliver|W|{W}
Sidisi's Faithful|U|{U}
Sidisi's Pet|B|{3}{B}
Sidisi, Brood Tyrant|B,G,U|{1}{B}{G}{U}
Sidisi, Undead Vizier|B|{3}{B}{B}
Siege Behemoth|G|{5}{G}{G}
Siege Dragon|R|{5}{R}{R}
Siege Elemental|R|{4}{R}{R}
Siege Mastodon|W|{4}{W}
Siege Modification|R|{1}{R}{R}
Siege Rhino|B,G,W|{1}{W}{B}{G}
Siege Striker|W|{2}{W}
Siege Wurm|G|{5}{G}{G}
Siege of Towers|R|{1}{R}
Siege-Gang Commander|R|{3}{R}{R}
Siegebreaker Giant|R|{3}{R}{R}
Siegecraft|W|{3}{W}
Siegehorn Ceratops|G,W|{G}{W}
Sift|U|{3}{U}
Sift Through Sands|U|{1}{U}{U}
Sifter Wurm|G|{5}{G}{G}
Sifter of Skulls|B|{3}{B}
Sigarda's Aid|W|{W}
Sigarda, Heron's Grace|G,W|{3}{G}{W}
Sigarda, Host of Herons|G,W|{2}{G}{W}{W}
Sigardian Priest|W|{1}{W}
Sight Beyond Sight|U|{3}{U}
Sight of the Scalelords|G|{4}{G}
Sighted-Caste Sorcerer|U,W|{1}{W}
Sightless Brawler|W|{1}{W}
Sightless Ghoul|B|{3}{B}
Sigil Blessing|G,W|{G}{W}
Sigil Captain|G,W|{1}{G}{W}{W}
Sigil Tracer|U|{1}{U}{U}
Sigil of Distinction||{X}
Sigil of Sleep|U|{U}
Sigil of Valor||{2}
Sigil of the Empty Throne|W|{3}{W}{W}
Sigil of the Nayan Gods|G,W|{1}{G}{W}
Sigil of the New Dawn|W|{3}{W}
Sigiled Behemoth|G,W|{4}{G}{W}
Sigiled Contender|W|{3}{W}
Sigiled Paladin|W|{W}{W}
Sigiled Skink|R|{1}{R}
Sigiled Starfish|U|{1}{U}
Sigiled Sword of Valeron||{3}
Sign in Blood|B|{B}{B}
Signal Pest||{1}
Signal the Clans|G,R|{R}{G}
Signpost Scarecrow||{4}
Sigrid, God-Favored|W|{1}{W}{W}
Silas Renn, Seeker Adept|B,U|{1}{U}{B}
Silburlind Snapper|U|{5}{U}
Silence|W|{W}
Silence the Believers|B|{2}{B}{B}
Silent Arbiter||{4}
Silent Artisan|W|{3}{W}{W}
Silent Assassin|B|{B}{B}
Silent Attendant|W|{2}{W}
Silent Clearing|B,W|
Silent Dart||{1}
Silent Departure|U|{U}
Silent Gravestone||{1}
Silent Observer|U|{3}{U}
Silent Sentinel|W|{5}{W}{W}
Silent Skimmer|B|{3}{B}
Silent Specter|B|{4}{B}{B}
Silent Submersible|U|{U}{U}
Silent-Blade Oni|B,U|{3}{U}{U}{B}{B}
Silent-Chant Zubera|W|{1}{W}
Silhana Ledgewalker|G|{1}{G}
Silhana Starfletcher|G|{2}{G}
Silhana Wayfinder|G|{1}{G}
Silhouette|U|{1}{U}
Silk Net|G|{G}
Silkbind Faerie|U,W|{2}{W/U}
Silkenfist Fighter|W|{1}{W}
Silkenfist Order|W|{3}{W}{W}
Silklash Spider|G|{3}{G}{G}
Silkweaver Elite|G|{2}{G}
Silkwing Scout|G,U|{2}{U}
Silkwrap|W|{1}{W}
Silt Crawler|G|{2}{G}
Silumgar Assassin|B|{1}{B}
Silumgar Butcher|B|{4}{B}
Silumgar Monument|B,U|{3}
Silumgar Scavenger|B|{4}{B}
Silumgar Sorcerer|U|{1}{U}{U}
Silumgar Spell-Eater|U|{2}{U}
Silumgar's Command|B,U|{3}{U}{B}
Silumgar's Scorn|U|{U}{U}
Silumgar, the Drifting Death|B,U|{4}{U}{B}
Silundi Vision // Silundi Isle|U|{2}{U}
Silvar, Devourer of the Free|B,R|{3}{B}{R}
Silver Drake|U,W|{1}{W}{U}
Silver Erne|U|{3}{U}
Silver Knight|W|{W}{W}
Silver Myr|U|{2}
Silver Seraph|W|{5}{W}{W}{W}
Silver Wyvern|U|{3}{U}{U}
